,index,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Week,Day
303,302,1/1/2007,5:02:00,2.432,0,243.68,10,0,0,0,Week1,Day1
304,303,1/1/2007,5:03:00,2.442,0,244.13,10,0,0,0,Week1,Day1
305,304,1/1/2007,5:04:00,2.442,0,244.16,10,0,0,0,Week1,Day1
306,305,1/1/2007,5:05:00,2.418,0,242.9,9.8,0,0,0,Week1,Day1
307,306,1/1/2007,5:06:00,2.428,0,243.39,9.8,0,0,0,Week1,Day1
308,307,1/1/2007,5:07:00,2.42,0,243.03,9.8,0,0,0,Week1,Day1
309,308,1/1/2007,5:08:00,2.426,0,243.27,9.8,0,0,0,Week1,Day1
310,309,1/1/2007,5:09:00,2.488,0.074,243.39,10.2,0,0,0,Week1,Day1
311,310,1/1/2007,5:10:00,2.508,0.128,243.37,10.2,0,1,0,Week1,Day1
312,311,1/1/2007,5:11:00,2.52,0.132,244.06,10.2,0,1,0,Week1,Day1
313,312,1/1/2007,5:12:00,2.524,0.132,244.26,10.2,0,2,0,Week1,Day1
314,313,1/1/2007,5:13:00,2.524,0.132,244.17,10.2,0,1,0,Week1,Day1
315,314,1/1/2007,5:14:00,2.524,0.132,244.12,10.2,0,1,0,Week1,Day1
316,315,1/1/2007,5:15:00,2.506,0.126,243.18,10.2,0,2,0,Week1,Day1
317,316,1/1/2007,5:16:00,2.496,0.124,242.67,10.2,0,1,0,Week1,Day1
318,317,1/1/2007,5:17:00,2.482,0.12,241.97,10.2,0,2,0,Week1,Day1
319,318,1/1/2007,5:18:00,2.484,0.12,242.02,10.2,0,1,0,Week1,Day1
320,319,1/1/2007,5:19:00,2.48,0.12,241.85,10.2,0,1,0,Week1,Day1
321,320,1/1/2007,5:20:00,2.496,0.124,242.81,10.2,0,2,0,Week1,Day1
322,321,1/1/2007,5:21:00,2.488,0.122,242.38,10.2,0,1,0,Week1,Day1
323,322,1/1/2007,5:22:00,2.484,0.12,242.17,10.2,0,2,0,Week1,Day1
324,323,1/1/2007,5:23:00,2.616,0.256,242.06,10.8,0,1,0,Week1,Day1
325,324,1/1/2007,5:24:00,2.652,0.358,241.6,11,0,1,0,Week1,Day1
326,325,1/1/2007,5:25:00,2.646,0.358,241.57,11,0,1,0,Week1,Day1
327,326,1/1/2007,5:26:00,2.646,0.358,241.64,11,0,2,0,Week1,Day1
328,327,1/1/2007,5:27:00,2.652,0.362,242.02,11,0,1,0,Week1,Day1
329,328,1/1/2007,5:28:00,2.654,0.364,242.37,11,0,1,0,Week1,Day1
330,329,1/1/2007,5:29:00,2.65,0.364,242.4,11,0,2,0,Week1,Day1
331,330,1/1/2007,5:30:00,2.644,0.364,242.28,11,0,1,0,Week1,Day1
332,331,1/1/2007,5:31:00,2.646,0.36,242.68,11,0,1,0,Week1,Day1
333,332,1/1/2007,5:32:00,2.572,0.258,242.32,10.6,0,1,0,Week1,Day1
334,333,1/1/2007,5:33:00,2.584,0.264,242.96,10.6,0,1,0,Week1,Day1
335,334,1/1/2007,5:34:00,2.58,0.262,242.86,10.6,0,2,0,Week1,Day1
336,335,1/1/2007,5:35:00,2.564,0.256,241.98,10.6,0,1,0,Week1,Day1
337,336,1/1/2007,5:36:00,2.526,0.21,241.66,10.4,0,1,0,Week1,Day1
338,337,1/1/2007,5:37:00,2.398,0,241.38,9.8,0,0,0,Week1,Day1
339,338,1/1/2007,5:38:00,2.376,0,240.61,9.8,0,0,0,Week1,Day1
340,339,1/1/2007,5:39:00,2.38,0,240.82,9.8,0,0,0,Week1,Day1
341,340,1/1/2007,5:40:00,2.39,0,241.41,9.8,0,0,0,Week1,Day1
342,341,1/1/2007,5:41:00,2.392,0,241.51,9.8,0,0,0,Week1,Day1
343,342,1/1/2007,5:42:00,2.396,0,241.73,9.8,0,0,0,Week1,Day1
344,343,1/1/2007,5:43:00,2.416,0,242.75,9.8,0,0,0,Week1,Day1
345,344,1/1/2007,5:44:00,2.408,0,242.3,9.8,0,0,0,Week1,Day1
346,345,1/1/2007,5:45:00,2.4,0,241.91,9.8,0,0,0,Week1,Day1
347,346,1/1/2007,5:46:00,2.398,0,241.82,9.8,0,0,0,Week1,Day1
348,347,1/1/2007,5:47:00,2.396,0,241.7,9.8,0,0,0,Week1,Day1
349,348,1/1/2007,5:48:00,2.4,0,241.88,9.8,0,0,0,Week1,Day1
350,349,1/1/2007,5:49:00,2.422,0,243.07,9.8,0,0,0,Week1,Day1
351,350,1/1/2007,5:50:00,2.422,0,243.11,9.8,0,0,0,Week1,Day1
352,351,1/1/2007,5:51:00,2.416,0,242.78,9.8,0,0,0,Week1,Day1
353,352,1/1/2007,5:52:00,2.4,0,241.9,9.8,0,0,0,Week1,Day1
354,353,1/1/2007,5:53:00,2.392,0,241.47,9.8,0,0,0,Week1,Day1
355,354,1/1/2007,5:54:00,2.38,0,240.89,9.8,0,0,0,Week1,Day1
356,355,1/1/2007,5:55:00,2.372,0,240.41,9.8,0,0,0,Week1,Day1
357,356,1/1/2007,5:56:00,2.372,0,240.41,9.8,0,0,0,Week1,Day1
358,357,1/1/2007,5:57:00,2.364,0,239.97,9.8,0,0,0,Week1,Day1
359,358,1/1/2007,5:58:00,2.38,0,240.84,9.8,0,0,0,Week1,Day1
360,359,1/1/2007,5:59:00,2.39,0,241.31,9.8,0,0,0,Week1,Day1
361,360,1/1/2007,6:00:00,2.46,0.064,241.13,10.2,0,0,0,Week1,Day1
362,361,1/1/2007,6:01:00,2.502,0.13,241.26,10.4,0,0,0,Week1,Day1
363,362,1/1/2007,6:02:00,2.496,0.128,241.14,10.2,0,0,0,Week1,Day1
364,363,1/1/2007,6:03:00,2.49,0.128,240.98,10.2,0,0,0,Week1,Day1
365,364,1/1/2007,6:04:00,2.482,0.126,240.68,10.2,0,0,0,Week1,Day1
366,365,1/1/2007,6:05:00,2.538,0.19,240.25,10.6,0,0,0,Week1,Day1
367,366,1/1/2007,6:06:00,2.544,0.228,240.22,10.6,0,0,0,Week1,Day1
368,367,1/1/2007,6:07:00,2.546,0.228,240.36,10.6,0,0,0,Week1,Day1
369,368,1/1/2007,6:08:00,2.55,0.23,240.63,10.6,0,0,0,Week1,Day1
370,369,1/1/2007,6:09:00,2.548,0.23,240.65,10.6,0,0,0,Week1,Day1
371,370,1/1/2007,6:10:00,2.544,0.23,240.67,10.6,0,0,0,Week1,Day1
372,371,1/1/2007,6:11:00,2.548,0.232,240.9,10.6,0,0,0,Week1,Day1
373,372,1/1/2007,6:12:00,2.546,0.23,240.8,10.6,0,0,0,Week1,Day1
374,373,1/1/2007,6:13:00,2.508,0.182,240.65,10.4,0,0,0,Week1,Day1
375,374,1/1/2007,6:14:00,2.382,0,240.53,9.8,0,0,0,Week1,Day1
376,375,1/1/2007,6:15:00,2.374,0,240.24,9.8,0,0,0,Week1,Day1
377,376,1/1/2007,6:16:00,2.378,0,240.48,9.8,0,0,0,Week1,Day1
378,377,1/1/2007,6:17:00,2.378,0,240.52,9.8,0,0,0,Week1,Day1
379,378,1/1/2007,6:18:00,2.392,0,241.32,9.8,0,0,0,Week1,Day1
380,379,1/1/2007,6:19:00,2.41,0,242.29,9.8,0,0,0,Week1,Day1
381,380,1/1/2007,6:20:00,2.404,0,241.99,9.8,0,0,0,Week1,Day1
382,381,1/1/2007,6:21:00,2.402,0,241.85,9.8,0,0,0,Week1,Day1
383,382,1/1/2007,6:22:00,2.4,0,241.69,9.8,0,0,0,Week1,Day1
384,383,1/1/2007,6:23:00,2.392,0,241.24,9.8,0,0,0,Week1,Day1
385,384,1/1/2007,6:24:00,2.394,0,241.41,9.8,0,0,0,Week1,Day1
386,385,1/1/2007,6:25:00,2.378,0,240.52,9.8,0,0,0,Week1,Day1
387,386,1/1/2007,6:26:00,2.384,0,240.93,9.8,0,0,0,Week1,Day1
388,387,1/1/2007,6:27:00,2.388,0,241.08,9.8,0,0,0,Week1,Day1
389,388,1/1/2007,6:28:00,2.392,0,241.33,9.8,0,0,0,Week1,Day1
390,389,1/1/2007,6:29:00,2.392,0,241.31,9.8,0,0,0,Week1,Day1
391,390,1/1/2007,6:30:00,2.402,0,241.87,9.8,0,0,0,Week1,Day1
392,391,1/1/2007,6:31:00,2.404,0,241.98,9.8,0,0,0,Week1,Day1
393,392,1/1/2007,6:32:00,2.406,0,242.15,9.8,0,0,0,Week1,Day1
394,393,1/1/2007,6:33:00,2.4,0,241.82,9.8,0,0,0,Week1,Day1
395,394,1/1/2007,6:34:00,2.406,0,242.03,9.8,0,0,0,Week1,Day1
396,395,1/1/2007,6:35:00,2.408,0,242.18,9.8,0,0,0,Week1,Day1
397,396,1/1/2007,6:36:00,2.392,0,241.29,9.8,0,0,0,Week1,Day1
398,397,1/1/2007,6:37:00,2.406,0,241.05,10,0,0,0,Week1,Day1
399,398,1/1/2007,6:38:00,2.48,0.122,240.22,10.2,0,0,0,Week1,Day1
400,399,1/1/2007,6:39:00,2.474,0.122,240.17,10.2,0,0,0,Week1,Day1
401,400,1/1/2007,6:40:00,2.484,0.124,240.83,10.2,0,0,0,Week1,Day1
402,401,1/1/2007,6:41:00,2.49,0.128,241.19,10.2,0,0,0,Week1,Day1
403,402,1/1/2007,6:42:00,2.498,0.13,241.68,10.2,0,0,0,Week1,Day1
404,403,1/1/2007,6:43:00,2.502,0.132,242.04,10.2,0,0,0,Week1,Day1
405,404,1/1/2007,6:44:00,2.51,0.134,242.48,10.2,0,0,0,Week1,Day1
406,405,1/1/2007,6:45:00,2.5,0.132,242.08,10.2,0,0,0,Week1,Day1
407,406,1/1/2007,6:46:00,2.492,0.13,241.67,10.2,0,0,0,Week1,Day1
408,407,1/1/2007,6:47:00,2.56,0.224,240.64,10.6,0,0,0,Week1,Day1
409,408,1/1/2007,6:48:00,2.538,0.226,240.24,10.6,0,0,0,Week1,Day1
410,409,1/1/2007,6:49:00,2.534,0.224,240.07,10.6,0,0,0,Week1,Day1
411,410,1/1/2007,6:50:00,2.54,0.226,240.44,10.6,0,0,0,Week1,Day1
412,411,1/1/2007,6:51:00,2.516,0.184,240.76,10.4,0,0,0,Week1,Day1
413,412,1/1/2007,6:52:00,2.478,0.102,242.16,10.2,0,0,0,Week1,Day1
414,413,1/1/2007,6:53:00,2.484,0.102,242.55,10.2,0,0,0,Week1,Day1
415,414,1/1/2007,6:54:00,2.476,0.102,242.21,10.2,0,0,0,Week1,Day1
416,415,1/1/2007,6:55:00,2.444,0.068,241.54,10,0,0,0,Week1,Day1
417,416,1/1/2007,6:56:00,2.394,0,241.54,9.8,0,0,0,Week1,Day1
418,417,1/1/2007,6:57:00,2.396,0,241.65,9.8,0,0,0,Week1,Day1
419,418,1/1/2007,6:58:00,2.396,0,241.73,9.8,0,0,0,Week1,Day1
420,419,1/1/2007,6:59:00,2.396,0,242,9.8,0,0,0,Week1,Day1
421,420,1/1/2007,7:00:00,2.396,0,242.03,9.8,0,0,0,Week1,Day1
422,421,1/1/2007,7:01:00,2.388,0,241.4,9.8,0,0,0,Week1,Day1
423,422,1/1/2007,7:02:00,2.39,0,241.3,9.8,0,0,0,Week1,Day1
424,423,1/1/2007,7:03:00,2.386,0,241.11,9.8,0,0,0,Week1,Day1
425,424,1/1/2007,7:04:00,2.374,0,240.74,9.8,0,0,0,Week1,Day1
426,425,1/1/2007,7:05:00,2.362,0,240.18,9.8,0,0,0,Week1,Day1
427,426,1/1/2007,7:06:00,2.362,0,240.09,9.8,0,0,0,Week1,Day1
428,427,1/1/2007,7:07:00,2.376,0,240.58,9.8,0,0,0,Week1,Day1
429,428,1/1/2007,7:08:00,2.362,0,239.82,9.8,0,0,0,Week1,Day1
430,429,1/1/2007,7:09:00,2.364,0,239.99,9.8,0,0,0,Week1,Day1
431,430,1/1/2007,7:10:00,2.366,0,240.38,9.8,0,0,0,Week1,Day1
432,431,1/1/2007,7:11:00,2.36,0,240.06,9.8,0,0,0,Week1,Day1
433,432,1/1/2007,7:12:00,2.362,0,239.8,9.8,0,0,0,Week1,Day1
434,433,1/1/2007,7:13:00,2.368,0,240.19,9.8,0,0,0,Week1,Day1
435,434,1/1/2007,7:14:00,2.378,0,240.71,9.8,0,0,0,Week1,Day1
436,435,1/1/2007,7:15:00,2.488,0.116,240.78,10.2,0,0,0,Week1,Day1
437,436,1/1/2007,7:16:00,2.478,0.124,240.69,10.2,0,0,0,Week1,Day1
438,437,1/1/2007,7:17:00,2.482,0.124,240.86,10.2,0,0,0,Week1,Day1
439,438,1/1/2007,7:18:00,2.476,0.124,240.53,10.2,0,0,0,Week1,Day1
440,439,1/1/2007,7:19:00,2.466,0.122,240.12,10.2,0,0,0,Week1,Day1
441,440,1/1/2007,7:20:00,2.458,0.12,240.03,10.2,0,0,0,Week1,Day1
442,441,1/1/2007,7:21:00,2.464,0.122,240.42,10.2,0,0,0,Week1,Day1
443,442,1/1/2007,7:22:00,2.468,0.124,240.71,10.2,0,0,0,Week1,Day1
444,443,1/1/2007,7:23:00,2.47,0.126,240.87,10.2,0,0,0,Week1,Day1
445,444,1/1/2007,7:24:00,2.472,0.124,240.66,10.2,0,0,0,Week1,Day1
446,445,1/1/2007,7:25:00,2.474,0.126,240.84,10.2,0,0,0,Week1,Day1
447,446,1/1/2007,7:26:00,2.46,0.122,240.07,10.2,0,0,0,Week1,Day1
448,447,1/1/2007,7:27:00,2.444,0.116,239.26,10.2,0,0,0,Week1,Day1
449,448,1/1/2007,7:28:00,2.496,0.172,239.06,10.4,0,0,0,Week1,Day1
450,449,1/1/2007,7:29:00,2.448,0.122,239.1,10.2,0,0,0,Week1,Day1
451,450,1/1/2007,7:30:00,2.422,0.088,239.22,10,0,0,0,Week1,Day1
452,451,1/1/2007,7:31:00,2.43,0.09,239.89,10,0,0,0,Week1,Day1
453,452,1/1/2007,7:32:00,2.432,0.09,239.95,10,0,0,0,Week1,Day1
454,453,1/1/2007,7:33:00,2.43,0.09,239.95,10,0,0,0,Week1,Day1
455,454,1/1/2007,7:34:00,2.476,0.138,239.88,10.2,0,0,0,Week1,Day1
456,455,1/1/2007,7:35:00,2.502,0.21,239.59,10.4,0,1,0,Week1,Day1
457,456,1/1/2007,7:36:00,2.508,0.212,239.99,10.4,0,1,0,Week1,Day1
458,457,1/1/2007,7:37:00,2.468,0.15,240.1,10.2,0,2,0,Week1,Day1
459,458,1/1/2007,7:38:00,2.44,0.11,240.01,10,0,1,0,Week1,Day1
460,459,1/1/2007,7:39:00,2.442,0.11,240.07,10,0,1,0,Week1,Day1
461,460,1/1/2007,7:40:00,2.45,0.112,240.53,10.2,0,2,0,Week1,Day1
462,461,1/1/2007,7:41:00,2.458,0.114,240.88,10.2,0,1,0,Week1,Day1
463,462,1/1/2007,7:42:00,2.468,0.116,241.44,10.2,0,2,0,Week1,Day1
464,463,1/1/2007,7:43:00,2.444,0.11,240.25,10.2,0,1,0,Week1,Day1
465,464,1/1/2007,7:44:00,2.444,0.11,240.27,10.2,0,1,0,Week1,Day1
466,465,1/1/2007,7:45:00,2.442,0.11,240.07,10,0,2,0,Week1,Day1
467,466,1/1/2007,7:46:00,2.448,0.112,240.51,10.2,0,1,0,Week1,Day1
468,467,1/1/2007,7:47:00,2.438,0.11,240.04,10,0,2,0,Week1,Day1
469,468,1/1/2007,7:48:00,2.432,0.108,239.66,10,0,1,0,Week1,Day1
470,469,1/1/2007,7:49:00,2.448,0.112,240.62,10.2,0,1,0,Week1,Day1
471,470,1/1/2007,7:50:00,2.446,0.112,240.52,10,0,1,0,Week1,Day1
472,471,1/1/2007,7:51:00,2.45,0.114,240.9,10.2,0,2,0,Week1,Day1
473,472,1/1/2007,7:52:00,2.53,0.2,240.8,10.4,0,1,0,Week1,Day1
474,473,1/1/2007,7:53:00,2.554,0.246,240.74,10.6,0,1,0,Week1,Day1
475,474,1/1/2007,7:54:00,2.536,0.242,240.06,10.6,0,2,0,Week1,Day1
476,475,1/1/2007,7:55:00,2.538,0.244,240.24,10.6,0,1,0,Week1,Day1
477,476,1/1/2007,7:56:00,2.536,0.242,240.23,10.6,0,1,0,Week1,Day1
478,477,1/1/2007,7:57:00,2.534,0.244,240.3,10.6,0,1,0,Week1,Day1
479,478,1/1/2007,7:58:00,2.522,0.24,239.74,10.4,0,1,0,Week1,Day1
480,479,1/1/2007,7:59:00,2.526,0.242,240.02,10.4,0,2,0,Week1,Day1
481,480,1/1/2007,8:00:00,2.532,0.244,240.44,10.4,0,1,0,Week1,Day1
482,481,1/1/2007,8:01:00,2.528,0.242,240.27,10.4,0,1,0,Week1,Day1
483,482,1/1/2007,8:02:00,2.51,0.204,240.6,10.4,0,1,0,Week1,Day1
484,483,1/1/2007,8:03:00,2.474,0.126,241.13,10.2,0,0,0,Week1,Day1
485,484,1/1/2007,8:04:00,2.462,0.122,240.56,10.2,0,0,0,Week1,Day1
486,485,1/1/2007,8:05:00,2.46,0.122,240.45,10.2,0,0,0,Week1,Day1
487,486,1/1/2007,8:06:00,2.448,0.1,240.67,10.2,0,0,0,Week1,Day1
488,487,1/1/2007,8:07:00,2.374,0,240.69,9.8,0,0,0,Week1,Day1
489,488,1/1/2007,8:08:00,2.38,0,241.02,9.8,0,0,0,Week1,Day1
490,489,1/1/2007,8:09:00,2.452,0.08,240.55,10.2,0,0,0,Week1,Day1
491,490,1/1/2007,8:10:00,2.454,0.096,241.04,10.2,0,0,0,Week1,Day1
492,491,1/1/2007,8:11:00,2.448,0.094,240.7,10,0,0,0,Week1,Day1
493,492,1/1/2007,8:12:00,2.45,0.094,240.82,10,0,0,0,Week1,Day1
494,493,1/1/2007,8:13:00,2.448,0.094,240.7,10,0,0,0,Week1,Day1
495,494,1/1/2007,8:14:00,2.45,0.096,240.89,10,0,0,0,Week1,Day1
496,495,1/1/2007,8:15:00,2.456,0.098,241.33,10.2,0,0,0,Week1,Day1
497,496,1/1/2007,8:16:00,2.444,0.094,240.72,10,0,0,0,Week1,Day1
498,497,1/1/2007,8:17:00,2.438,0.094,240.49,10,0,0,0,Week1,Day1
499,498,1/1/2007,8:18:00,2.372,0,240.59,9.8,0,0,0,Week1,Day1
500,499,1/1/2007,8:19:00,2.366,0,240.27,9.8,0,0,0,Week1,Day1
501,500,1/1/2007,8:20:00,2.362,0,240.05,9.8,0,0,0,Week1,Day1
502,501,1/1/2007,8:21:00,2.364,0,240.17,9.8,0,0,0,Week1,Day1
503,502,1/1/2007,8:22:00,2.376,0,240.78,9.8,0,0,0,Week1,Day1
504,503,1/1/2007,8:23:00,2.394,0,241.75,9.8,0,0,0,Week1,Day1
505,504,1/1/2007,8:24:00,2.392,0,241.7,9.8,0,0,0,Week1,Day1
506,505,1/1/2007,8:25:00,2.398,0,241.97,9.8,0,0,0,Week1,Day1
507,506,1/1/2007,8:26:00,2.4,0,242.13,9.8,0,0,0,Week1,Day1
508,507,1/1/2007,8:27:00,2.388,0,241.51,9.8,0,0,0,Week1,Day1
509,508,1/1/2007,8:28:00,2.4,0,242.08,9.8,0,0,0,Week1,Day1
510,509,1/1/2007,8:29:00,2.422,0,242.19,10,0,0,0,Week1,Day1
511,510,1/1/2007,8:30:00,2.49,0.126,241.12,10.2,0,0,0,Week1,Day1
512,511,1/1/2007,8:31:00,2.476,0.124,240.55,10.2,0,0,0,Week1,Day1
513,512,1/1/2007,8:32:00,2.48,0.124,240.84,10.2,0,0,0,Week1,Day1
514,513,1/1/2007,8:33:00,2.478,0.124,240.83,10.2,0,0,0,Week1,Day1
515,514,1/1/2007,8:34:00,2.488,0.128,241.44,10.2,0,0,0,Week1,Day1
516,515,1/1/2007,8:35:00,2.484,0.128,241.35,10.2,0,0,0,Week1,Day1
517,516,1/1/2007,8:36:00,2.492,0.13,241.8,10.2,0,0,0,Week1,Day1
518,517,1/1/2007,8:37:00,2.494,0.13,242,10.2,0,0,0,Week1,Day1
519,518,1/1/2007,8:38:00,2.484,0.128,241.53,10.2,0,0,0,Week1,Day1
520,519,1/1/2007,8:39:00,2.472,0.126,240.96,10.2,0,0,0,Week1,Day1
521,520,1/1/2007,8:40:00,2.466,0.124,240.7,10.2,0,0,0,Week1,Day1
522,521,1/1/2007,8:41:00,2.47,0.126,240.89,10.2,0,0,0,Week1,Day1
523,522,1/1/2007,8:42:00,2.476,0.126,241.25,10.2,0,0,0,Week1,Day1
524,523,1/1/2007,8:43:00,2.482,0.128,241.53,10.2,0,0,0,Week1,Day1
525,524,1/1/2007,8:44:00,2.436,0.062,241.55,10,0,0,0,Week1,Day1
526,525,1/1/2007,8:45:00,2.392,0,241.62,9.8,0,0,0,Week1,Day1
527,526,1/1/2007,8:46:00,2.388,0,241.42,9.8,0,0,0,Week1,Day1
528,527,1/1/2007,8:47:00,2.388,0,241.42,9.8,0,0,0,Week1,Day1
529,528,1/1/2007,8:48:00,2.394,0,241.75,9.8,0,0,0,Week1,Day1
530,529,1/1/2007,8:49:00,2.472,0.078,241.91,10.2,0,0,0,Week1,Day1
531,530,1/1/2007,8:50:00,2.474,0.102,242.13,10.2,0,0,0,Week1,Day1
532,531,1/1/2007,8:51:00,2.47,0.1,241.87,10.2,0,0,0,Week1,Day1
533,532,1/1/2007,8:52:00,2.454,0.096,241.06,10.2,0,0,0,Week1,Day1
534,533,1/1/2007,8:53:00,2.458,0.098,241.24,10.2,0,0,0,Week1,Day1
535,534,1/1/2007,8:54:00,2.458,0.098,241.27,10.2,0,0,0,Week1,Day1
536,535,1/1/2007,8:55:00,2.45,0.096,240.93,10,0,0,0,Week1,Day1
537,536,1/1/2007,8:56:00,2.454,0.098,241.19,10,0,0,0,Week1,Day1
538,537,1/1/2007,8:57:00,2.454,0.086,241.41,10,0,0,0,Week1,Day1
539,538,1/1/2007,8:58:00,2.394,0,241.38,9.8,0,0,0,Week1,Day1
540,539,1/1/2007,8:59:00,2.394,0,241.39,9.8,0,0,0,Week1,Day1
541,540,1/1/2007,9:00:00,2.384,0,240.98,9.8,0,0,0,Week1,Day1
542,541,1/1/2007,9:01:00,2.37,0,240.47,9.8,0,0,0,Week1,Day1
543,542,1/1/2007,9:02:00,2.368,0,240.37,9.8,0,0,0,Week1,Day1
544,543,1/1/2007,9:03:00,2.362,0,240.04,9.8,0,0,0,Week1,Day1
545,544,1/1/2007,9:04:00,2.364,0,240.15,9.8,0,0,0,Week1,Day1
546,545,1/1/2007,9:05:00,2.362,0,240.06,9.8,0,0,0,Week1,Day1
547,546,1/1/2007,9:06:00,2.364,0,240.22,9.8,0,0,0,Week1,Day1
548,547,1/1/2007,9:07:00,2.388,0,239.76,9.8,0,0,0,Week1,Day1
549,548,1/1/2007,9:08:00,2.456,0.118,239.23,10.2,0,0,0,Week1,Day1
550,549,1/1/2007,9:09:00,2.444,0.116,238.8,10.2,0,0,0,Week1,Day1
551,550,1/1/2007,9:10:00,2.45,0.118,239.3,10.2,0,0,0,Week1,Day1
552,551,1/1/2007,9:11:00,2.46,0.122,239.93,10.2,0,0,0,Week1,Day1
553,552,1/1/2007,9:12:00,2.468,0.122,239.98,10.2,0,0,0,Week1,Day1
554,553,1/1/2007,9:13:00,2.464,0.122,239.95,10.2,0,0,0,Week1,Day1
555,554,1/1/2007,9:14:00,2.464,0.122,240,10.2,0,0,0,Week1,Day1
556,555,1/1/2007,9:15:00,2.456,0.122,239.72,10.2,0,0,0,Week1,Day1
557,556,1/1/2007,9:16:00,2.44,0.118,238.89,10.2,0,0,0,Week1,Day1
558,557,1/1/2007,9:17:00,2.448,0.12,239.39,10.2,0,0,0,Week1,Day1
559,558,1/1/2007,9:18:00,2.46,0.122,240.03,10.2,0,0,0,Week1,Day1
560,559,1/1/2007,9:19:00,3.504,0.11,238.52,14.6,0,0,16,Week1,Day1
561,560,1/1/2007,9:20:00,3.502,0.108,238.12,14.6,0,0,18,Week1,Day1
562,561,1/1/2007,9:21:00,3.498,0.108,238.41,14.6,0,0,18,Week1,Day1
563,562,1/1/2007,9:22:00,3.406,0,238.19,14.2,0,0,17,Week1,Day1
564,563,1/1/2007,9:23:00,3.398,0,238.6,14.2,0,0,18,Week1,Day1
565,564,1/1/2007,9:24:00,3.38,0,238.07,14.2,0,0,17,Week1,Day1
566,565,1/1/2007,9:25:00,3.39,0,238.51,14.2,0,0,18,Week1,Day1
567,566,1/1/2007,9:26:00,3.406,0,239.11,14.2,0,0,17,Week1,Day1
568,567,1/1/2007,9:27:00,3.442,0,240.2,14.2,0,0,18,Week1,Day1
569,568,1/1/2007,9:28:00,3.444,0,240.27,14.2,0,0,18,Week1,Day1
570,569,1/1/2007,9:29:00,3.504,0.066,239.72,14.6,0,0,18,Week1,Day1
571,570,1/1/2007,9:30:00,3.506,0.086,239.95,14.6,0,0,17,Week1,Day1
572,571,1/1/2007,9:31:00,3.5,0.086,239.74,14.6,0,0,18,Week1,Day1
573,572,1/1/2007,9:32:00,3.498,0.086,239.73,14.6,0,0,17,Week1,Day1
574,573,1/1/2007,9:33:00,3.512,0.088,240.19,14.6,0,0,18,Week1,Day1
575,574,1/1/2007,9:34:00,3.514,0.088,240.37,14.6,0,0,18,Week1,Day1
576,575,1/1/2007,9:35:00,3.51,0.088,240.25,14.6,0,0,17,Week1,Day1
577,576,1/1/2007,9:36:00,3.522,0.09,240.73,14.6,0,0,18,Week1,Day1
578,577,1/1/2007,9:37:00,3.506,0.072,240.79,14.4,0,0,18,Week1,Day1
579,578,1/1/2007,9:38:00,3.434,0,240.28,14.2,0,0,18,Week1,Day1
580,579,1/1/2007,9:39:00,3.44,0,240.54,14.2,0,0,17,Week1,Day1
581,580,1/1/2007,9:40:00,3.442,0,240.64,14.2,0,0,18,Week1,Day1
582,581,1/1/2007,9:41:00,3.458,0,241.24,14.2,0,0,18,Week1,Day1
583,582,1/1/2007,9:42:00,3.456,0,240.87,14.2,0,0,18,Week1,Day1
584,583,1/1/2007,9:43:00,3.452,0,240.74,14.2,0,0,17,Week1,Day1
585,584,1/1/2007,9:44:00,3.458,0,240.96,14.2,0,0,18,Week1,Day1
586,585,1/1/2007,9:45:00,3.5,0.054,240.02,14.6,0,0,18,Week1,Day1
587,586,1/1/2007,9:46:00,3.538,0.116,239.92,14.6,0,0,18,Week1,Day1
588,587,1/1/2007,9:47:00,3.54,0.118,240.14,14.6,0,0,17,Week1,Day1
589,588,1/1/2007,9:48:00,3.526,0.114,239.72,14.6,0,0,18,Week1,Day1
590,589,1/1/2007,9:49:00,3.542,0.118,240.34,14.6,0,0,17,Week1,Day1
591,590,1/1/2007,9:50:00,3.558,0.122,240.97,14.6,0,0,18,Week1,Day1
592,591,1/1/2007,9:51:00,3.542,0.12,240.73,14.6,0,0,18,Week1,Day1
593,592,1/1/2007,9:52:00,3.528,0.118,240.25,14.6,0,0,18,Week1,Day1
594,593,1/1/2007,9:53:00,3.512,0.114,239.76,14.6,0,0,17,Week1,Day1
595,594,1/1/2007,9:54:00,3.502,0.114,239.41,14.6,0,0,18,Week1,Day1
596,595,1/1/2007,9:55:00,3.49,0.112,238.97,14.6,0,0,17,Week1,Day1
597,596,1/1/2007,9:56:00,3.486,0.11,238.85,14.6,0,0,18,Week1,Day1
598,597,1/1/2007,9:57:00,3.468,0.106,237.98,14.4,0,0,17,Week1,Day1
599,598,1/1/2007,9:58:00,3.482,0.11,238.49,14.6,0,0,18,Week1,Day1
600,599,1/1/2007,9:59:00,3.5,0.112,239.17,14.6,0,0,17,Week1,Day1
601,600,1/1/2007,10:00:00,3.48,0.048,239.62,14.4,0,0,18,Week1,Day1
602,601,1/1/2007,10:01:00,3.498,0.102,239.48,14.6,0,1,17,Week1,Day1
603,602,1/1/2007,10:02:00,3.504,0.102,239.71,14.6,0,1,18,Week1,Day1
604,603,1/1/2007,10:03:00,3.5,0.102,239.64,14.6,0,1,17,Week1,Day1
