id,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Week,Day
279,1/1/2007,4:38:00,2.43,0,243.5,9.8,2.614,2.498,2.552,Week1,Day1
280,1/1/2007,4:39:00,2.434,0,243.81,10,2.616,2.508,2.548,Week1,Day1
281,1/1/2007,4:40:00,2.436,0,243.83,10,2.64,2.522,2.502,Week1,Day1
282,1/1/2007,4:41:00,2.43,0,243.59,9.8,2.634,2.51,2.466,Week1,Day1
283,1/1/2007,4:42:00,2.468,0,243.21,10,2.63,2.594,2.48,Week1,Day1
284,1/1/2007,4:43:00,2.516,0.112,244.19,10.2,2.644,2.608,2.474,Week1,Day1
285,1/1/2007,4:44:00,2.508,0.11,243.81,10.2,2.648,2.602,2.47,Week1,Day1
286,1/1/2007,4:45:00,2.548,0.158,243.09,10.4,2.636,2.596,2.464,Week1,Day1
287,1/1/2007,4:46:00,2.6,0.244,242.9,10.6,2.616,2.602,2.45,Week1,Day1
288,1/1/2007,4:47:00,2.592,0.242,242.73,10.6,2.542,2.596,2.496,Week1,Day1
289,1/1/2007,4:48:00,2.598,0.246,243.21,10.6,2.542,2.594,2.504,Week1,Day1
290,1/1/2007,4:49:00,2.58,0.24,242.48,10.6,2.546,2.614,2.54,Week1,Day1
291,1/1/2007,4:50:00,2.55,0.204,242.25,10.4,2.55,2.618,2.568,Week1,Day1
292,1/1/2007,4:51:00,2.508,0.136,242.51,10.2,2.538,2.618,2.566,Week1,Day1
293,1/1/2007,4:52:00,2.516,0.138,242.99,10.2,2.54,2.62,2.574,Week1,Day1
294,1/1/2007,4:53:00,2.512,0.138,242.83,10.2,2.536,2.624,2.582,Week1,Day1
295,1/1/2007,4:54:00,2.508,0.136,242.71,10.2,2.544,2.636,2.576,Week1,Day1
296,1/1/2007,4:55:00,2.508,0.138,242.72,10.2,2.598,2.624,2.556,Week1,Day1
297,1/1/2007,4:56:00,2.51,0.138,242.89,10.2,2.612,2.6,2.502,Week1,Day1
298,1/1/2007,4:57:00,2.516,0.14,243.2,10.2,2.614,2.518,2.514,Week1,Day1
299,1/1/2007,4:58:00,2.524,0.142,243.69,10.2,2.602,2.532,2.508,Week1,Day1
300,1/1/2007,4:59:00,2.46,0,244.06,10,2.6,2.536,2.52,Week1,Day1
301,1/1/2007,5:00:00,2.436,0,243.85,10,2.592,2.54,2.518,Week1,Day1
302,1/1/2007,5:01:00,2.434,0,243.71,10,2.602,2.542,2.518,Week1,Day1
303,1/1/2007,5:02:00,2.432,0,243.68,10,2.6,2.526,2.514,Week1,Day1
304,1/1/2007,5:03:00,2.442,0,244.13,10,2.602,2.52,2.54,Week1,Day1
305,1/1/2007,5:04:00,2.442,0,244.16,10,2.512,2.52,2.608,Week1,Day1
306,1/1/2007,5:05:00,2.418,0,242.9,9.8,2.512,2.532,2.622,Week1,Day1
307,1/1/2007,5:06:00,2.428,0,243.39,9.8,2.498,2.564,2.618,Week1,Day1
308,1/1/2007,5:07:00,2.42,0,243.03,9.8,2.508,2.596,2.618,Week1,Day1
309,1/1/2007,5:08:00,2.426,0,243.27,9.8,2.522,2.604,2.43,Week1,Day1
310,1/1/2007,5:09:00,2.488,0.074,243.39,10.2,2.51,2.594,2.476,Week1,Day1
311,1/1/2007,5:10:00,2.508,0.128,243.37,10.2,2.594,2.59,2.502,Week1,Day1
312,1/1/2007,5:11:00,2.52,0.132,244.06,10.2,2.608,2.602,2.508,Week1,Day1
313,1/1/2007,5:12:00,2.524,0.132,244.26,10.2,2.602,2.608,2.468,Week1,Day1
314,1/1/2007,5:13:00,2.524,0.132,244.17,10.2,2.596,2.612,2.44,Week1,Day1
315,1/1/2007,5:14:00,2.524,0.132,244.12,10.2,2.602,2.598,2.442,Week1,Day1
316,1/1/2007,5:15:00,2.506,0.126,243.18,10.2,2.596,2.544,2.45,Week1,Day1
317,1/1/2007,5:16:00,2.496,0.124,242.67,10.2,2.594,2.524,2.458,Week1,Day1
318,1/1/2007,5:17:00,2.482,0.12,241.97,10.2,2.614,2.522,2.468,Week1,Day1
319,1/1/2007,5:18:00,2.484,0.12,242.02,10.2,2.618,2.534,2.444,Week1,Day1
320,1/1/2007,5:19:00,2.48,0.12,241.85,10.2,2.618,2.528,2.444,Week1,Day1
321,1/1/2007,5:20:00,2.496,0.124,242.81,10.2,2.62,2.608,2.442,Week1,Day1
322,1/1/2007,5:21:00,2.488,0.122,242.38,10.2,2.624,2.624,2.448,Week1,Day1
323,1/1/2007,5:22:00,2.484,0.12,242.17,10.2,2.636,2.616,2.438,Week1,Day1
324,1/1/2007,5:23:00,2.616,0.256,242.06,10.8,2.624,2.548,2.432,Week1,Day1
325,1/1/2007,5:24:00,2.652,0.358,241.6,11,2.6,2.554,2.448,Week1,Day1
326,1/1/2007,5:25:00,2.646,0.358,241.57,11,2.518,2.552,2.446,Week1,Day1
327,1/1/2007,5:26:00,2.646,0.358,241.64,11,2.532,2.55,2.45,Week1,Day1
328,1/1/2007,5:27:00,2.652,0.362,242.02,11,2.536,2.548,2.53,Week1,Day1
329,1/1/2007,5:28:00,2.654,0.364,242.37,11,2.54,2.552,2.554,Week1,Day1
330,1/1/2007,5:29:00,2.65,0.364,242.4,11,2.542,2.548,2.536,Week1,Day1
331,1/1/2007,5:30:00,2.644,0.364,242.28,11,2.526,2.502,2.538,Week1,Day1
332,1/1/2007,5:31:00,2.646,0.36,242.68,11,2.52,2.466,2.536,Week1,Day1
333,1/1/2007,5:32:00,2.572,0.258,242.32,10.6,2.52,2.48,2.534,Week1,Day1
334,1/1/2007,5:33:00,2.584,0.264,242.96,10.6,2.532,2.474,2.522,Week1,Day1
335,1/1/2007,5:34:00,2.58,0.262,242.86,10.6,2.564,2.47,2.526,Week1,Day1
336,1/1/2007,5:35:00,2.564,0.256,241.98,10.6,2.596,2.464,2.532,Week1,Day1
337,1/1/2007,5:36:00,2.526,0.21,241.66,10.4,2.604,2.45,2.528,Week1,Day1
338,1/1/2007,5:37:00,2.398,0,241.38,9.8,2.594,2.496,2.51,Week1,Day1
339,1/1/2007,5:38:00,2.376,0,240.61,9.8,2.59,2.504,2.474,Week1,Day1
340,1/1/2007,5:39:00,2.38,0,240.82,9.8,2.602,2.54,2.462,Week1,Day1
341,1/1/2007,5:40:00,2.39,0,241.41,9.8,2.608,2.568,2.46,Week1,Day1
342,1/1/2007,5:41:00,2.392,0,241.51,9.8,2.612,2.566,2.448,Week1,Day1
343,1/1/2007,5:42:00,2.396,0,241.73,9.8,2.598,2.574,2.374,Week1,Day1
344,1/1/2007,5:43:00,2.416,0,242.75,9.8,2.544,2.582,2.38,Week1,Day1
345,1/1/2007,5:44:00,2.408,0,242.3,9.8,2.524,2.576,2.452,Week1,Day1
346,1/1/2007,5:45:00,2.4,0,241.91,9.8,2.522,2.556,2.454,Week1,Day1
347,1/1/2007,5:46:00,2.398,0,241.82,9.8,2.534,2.502,2.448,Week1,Day1
348,1/1/2007,5:47:00,2.396,0,241.7,9.8,2.528,2.514,2.45,Week1,Day1
349,1/1/2007,5:48:00,2.4,0,241.88,9.8,2.608,2.508,2.448,Week1,Day1
350,1/1/2007,5:49:00,2.422,0,243.07,9.8,2.624,2.52,2.45,Week1,Day1
351,1/1/2007,5:50:00,2.422,0,243.11,9.8,2.616,2.518,2.456,Week1,Day1
352,1/1/2007,5:51:00,2.416,0,242.78,9.8,2.576,2.518,2.444,Week1,Day1
353,1/1/2007,5:52:00,2.4,0,241.9,9.8,2.57,2.514,2.438,Week1,Day1
354,1/1/2007,5:53:00,2.392,0,241.47,9.8,2.56,2.54,2.372,Week1,Day1
355,1/1/2007,5:54:00,2.38,0,240.89,9.8,2.566,2.608,2.366,Week1,Day1
356,1/1/2007,5:55:00,2.372,0,240.41,9.8,2.502,2.622,2.362,Week1,Day1
357,1/1/2007,5:56:00,2.372,0,240.41,9.8,2.482,2.618,2.364,Week1,Day1
358,1/1/2007,5:57:00,2.364,0,239.97,9.8,2.478,2.618,2.376,Week1,Day1
359,1/1/2007,5:58:00,2.38,0,240.84,9.8,2.482,2.43,2.394,Week1,Day1
360,1/1/2007,5:59:00,2.39,0,241.31,9.8,2.58,2.476,2.392,Week1,Day1
361,1/1/2007,6:00:00,2.46,0.064,241.13,10.2,2.564,2.502,2.398,Week1,Day1
362,1/1/2007,6:01:00,2.502,0.13,241.26,10.4,2.58,2.508,2.4,Week1,Day1
363,1/1/2007,6:02:00,2.496,0.128,241.14,10.2,2.572,2.468,2.388,Week1,Day1
364,1/1/2007,6:03:00,2.49,0.128,240.98,10.2,2.566,2.44,2.4,Week1,Day1
365,1/1/2007,6:04:00,2.482,0.126,240.68,10.2,2.57,2.442,2.422,Week1,Day1
366,1/1/2007,6:05:00,2.538,0.19,240.25,10.6,2.57,2.45,2.49,Week1,Day1
367,1/1/2007,6:06:00,2.544,0.228,240.22,10.6,2.566,2.458,2.476,Week1,Day1
368,1/1/2007,6:07:00,2.546,0.228,240.36,10.6,2.504,2.468,2.48,Week1,Day1
369,1/1/2007,6:08:00,2.55,0.23,240.63,10.6,2.474,2.444,2.478,Week1,Day1
370,1/1/2007,6:09:00,2.548,0.23,240.65,10.6,2.456,2.444,2.488,Week1,Day1
371,1/1/2007,6:10:00,2.544,0.23,240.67,10.6,2.448,2.442,2.484,Week1,Day1
372,1/1/2007,6:11:00,2.548,0.232,240.9,10.6,2.446,2.448,2.492,Week1,Day1
373,1/1/2007,6:12:00,2.546,0.23,240.8,10.6,2.452,2.438,2.494,Week1,Day1
374,1/1/2007,6:13:00,2.508,0.182,240.65,10.4,2.452,2.432,2.484,Week1,Day1
375,1/1/2007,6:14:00,2.382,0,240.53,9.8,2.452,2.448,2.472,Week1,Day1
376,1/1/2007,6:15:00,2.374,0,240.24,9.8,2.444,2.446,2.466,Week1,Day1
377,1/1/2007,6:16:00,2.378,0,240.48,9.8,2.444,2.45,2.47,Week1,Day1
378,1/1/2007,6:17:00,2.378,0,240.52,9.8,2.462,2.53,2.476,Week1,Day1
379,1/1/2007,6:18:00,2.392,0,241.32,9.8,2.51,2.554,2.482,Week1,Day1
380,1/1/2007,6:19:00,2.41,0,242.29,9.8,2.546,2.536,2.436,Week1,Day1
381,1/1/2007,6:20:00,2.404,0,241.99,9.8,2.548,2.538,2.392,Week1,Day1
382,1/1/2007,6:21:00,2.402,0,241.85,9.8,2.548,2.536,2.388,Week1,Day1
383,1/1/2007,6:22:00,2.4,0,241.69,9.8,2.552,2.534,2.388,Week1,Day1
384,1/1/2007,6:23:00,2.392,0,241.24,9.8,2.544,2.522,2.394,Week1,Day1
385,1/1/2007,6:24:00,2.394,0,241.41,9.8,2.538,2.526,2.472,Week1,Day1
386,1/1/2007,6:25:00,2.378,0,240.52,9.8,2.548,2.532,2.474,Week1,Day1
387,1/1/2007,6:26:00,2.384,0,240.93,9.8,2.554,2.528,2.47,Week1,Day1
388,1/1/2007,6:27:00,2.388,0,241.08,9.8,2.552,2.51,2.454,Week1,Day1
389,1/1/2007,6:28:00,2.392,0,241.33,9.8,2.55,2.474,2.458,Week1,Day1
390,1/1/2007,6:29:00,2.392,0,241.31,9.8,2.548,2.462,2.458,Week1,Day1
391,1/1/2007,6:30:00,2.402,0,241.87,9.8,2.552,2.46,2.45,Week1,Day1
392,1/1/2007,6:31:00,2.404,0,241.98,9.8,2.548,2.448,2.454,Week1,Day1
393,1/1/2007,6:32:00,2.406,0,242.15,9.8,2.502,2.374,2.454,Week1,Day1
394,1/1/2007,6:33:00,2.4,0,241.82,9.8,2.466,2.38,2.394,Week1,Day1
395,1/1/2007,6:34:00,2.406,0,242.03,9.8,2.48,2.452,2.394,Week1,Day1
396,1/1/2007,6:35:00,2.408,0,242.18,9.8,2.474,2.454,2.384,Week1,Day1
397,1/1/2007,6:36:00,2.392,0,241.29,9.8,2.47,2.448,2.37,Week1,Day1
398,1/1/2007,6:37:00,2.406,0,241.05,10,2.464,2.45,2.368,Week1,Day1
399,1/1/2007,6:38:00,2.48,0.122,240.22,10.2,2.45,2.448,2.362,Week1,Day1
400,1/1/2007,6:39:00,2.474,0.122,240.17,10.2,2.496,2.45,2.364,Week1,Day1
401,1/1/2007,6:40:00,2.484,0.124,240.83,10.2,2.504,2.456,2.362,Week1,Day1
402,1/1/2007,6:41:00,2.49,0.128,241.19,10.2,2.54,2.444,2.364,Week1,Day1
403,1/1/2007,6:42:00,2.498,0.13,241.68,10.2,2.568,2.438,2.388,Week1,Day1
404,1/1/2007,6:43:00,2.502,0.132,242.04,10.2,2.566,2.372,2.456,Week1,Day1
405,1/1/2007,6:44:00,2.51,0.134,242.48,10.2,2.574,2.366,2.444,Week1,Day1
406,1/1/2007,6:45:00,2.5,0.132,242.08,10.2,2.582,2.362,2.45,Week1,Day1
407,1/1/2007,6:46:00,2.492,0.13,241.67,10.2,2.576,2.364,2.46,Week1,Day1
408,1/1/2007,6:47:00,2.56,0.224,240.64,10.6,2.556,2.376,2.468,Week1,Day1
409,1/1/2007,6:48:00,2.538,0.226,240.24,10.6,2.502,2.394,2.464,Week1,Day1
410,1/1/2007,6:49:00,2.534,0.224,240.07,10.6,2.514,2.392,2.464,Week1,Day1
411,1/1/2007,6:50:00,2.54,0.226,240.44,10.6,2.508,2.398,2.456,Week1,Day1
412,1/1/2007,6:51:00,2.516,0.184,240.76,10.4,2.52,2.4,2.44,Week1,Day1
413,1/1/2007,6:52:00,2.478,0.102,242.16,10.2,2.518,2.388,2.448,Week1,Day1
414,1/1/2007,6:53:00,2.484,0.102,242.55,10.2,2.518,2.4,2.46,Week1,Day1
415,1/1/2007,6:54:00,2.476,0.102,242.21,10.2,2.514,2.422,3.504,Week1,Day1
416,1/1/2007,6:55:00,2.444,0.068,241.54,10,2.54,2.49,3.502,Week1,Day1
417,1/1/2007,6:56:00,2.394,0,241.54,9.8,2.608,2.476,3.498,Week1,Day1
418,1/1/2007,6:57:00,2.396,0,241.65,9.8,2.622,2.48,3.406,Week1,Day1
419,1/1/2007,6:58:00,2.396,0,241.73,9.8,2.618,2.478,3.398,Week1,Day1
420,1/1/2007,6:59:00,2.396,0,242,9.8,2.618,2.488,3.38,Week1,Day1
421,1/1/2007,7:00:00,2.396,0,242.03,9.8,2.43,2.484,3.39,Week1,Day1
422,1/1/2007,7:01:00,2.388,0,241.4,9.8,2.476,2.492,3.406,Week1,Day1
423,1/1/2007,7:02:00,2.39,0,241.3,9.8,2.502,2.494,3.442,Week1,Day1
424,1/1/2007,7:03:00,2.386,0,241.11,9.8,2.508,2.484,3.444,Week1,Day1
425,1/1/2007,7:04:00,2.374,0,240.74,9.8,2.468,2.472,3.504,Week1,Day1
426,1/1/2007,7:05:00,2.362,0,240.18,9.8,2.44,2.466,3.506,Week1,Day1
427,1/1/2007,7:06:00,2.362,0,240.09,9.8,2.442,2.47,3.5,Week1,Day1
428,1/1/2007,7:07:00,2.376,0,240.58,9.8,2.45,2.476,3.498,Week1,Day1
429,1/1/2007,7:08:00,2.362,0,239.82,9.8,2.458,2.482,3.512,Week1,Day1
430,1/1/2007,7:09:00,2.364,0,239.99,9.8,2.468,2.436,3.514,Week1,Day1
431,1/1/2007,7:10:00,2.366,0,240.38,9.8,2.444,2.392,3.51,Week1,Day1
432,1/1/2007,7:11:00,2.36,0,240.06,9.8,2.444,2.388,3.522,Week1,Day1
433,1/1/2007,7:12:00,2.362,0,239.8,9.8,2.442,2.388,3.506,Week1,Day1
434,1/1/2007,7:13:00,2.368,0,240.19,9.8,2.448,2.394,3.434,Week1,Day1
435,1/1/2007,7:14:00,2.378,0,240.71,9.8,2.438,2.472,3.44,Week1,Day1
436,1/1/2007,7:15:00,2.488,0.116,240.78,10.2,2.432,2.474,3.442,Week1,Day1
437,1/1/2007,7:16:00,2.478,0.124,240.69,10.2,2.448,2.47,3.458,Week1,Day1
438,1/1/2007,7:17:00,2.482,0.124,240.86,10.2,2.446,2.454,3.456,Week1,Day1
439,1/1/2007,7:18:00,2.476,0.124,240.53,10.2,2.45,2.458,3.452,Week1,Day1
440,1/1/2007,7:19:00,2.466,0.122,240.12,10.2,2.53,2.458,3.458,Week1,Day1
441,1/1/2007,7:20:00,2.458,0.12,240.03,10.2,2.554,2.45,3.5,Week1,Day1
442,1/1/2007,7:21:00,2.464,0.122,240.42,10.2,2.536,2.454,3.538,Week1,Day1
443,1/1/2007,7:22:00,2.468,0.124,240.71,10.2,2.538,2.454,3.54,Week1,Day1
444,1/1/2007,7:23:00,2.47,0.126,240.87,10.2,2.536,2.394,3.526,Week1,Day1
445,1/1/2007,7:24:00,2.472,0.124,240.66,10.2,2.534,2.394,3.542,Week1,Day1
446,1/1/2007,7:25:00,2.474,0.126,240.84,10.2,2.522,2.384,3.558,Week1,Day1
447,1/1/2007,7:26:00,2.46,0.122,240.07,10.2,2.526,2.37,3.542,Week1,Day1
448,1/1/2007,7:27:00,2.444,0.116,239.26,10.2,2.532,2.368,3.528,Week1,Day1
449,1/1/2007,7:28:00,2.496,0.172,239.06,10.4,2.528,2.362,3.512,Week1,Day1
450,1/1/2007,7:29:00,2.448,0.122,239.1,10.2,2.51,2.364,3.502,Week1,Day1
451,1/1/2007,7:30:00,2.422,0.088,239.22,10,2.474,2.362,3.49,Week1,Day1
452,1/1/2007,7:31:00,2.43,0.09,239.89,10,2.462,2.364,3.486,Week1,Day1
453,1/1/2007,7:32:00,2.432,0.09,239.95,10,2.46,2.388,3.468,Week1,Day1
454,1/1/2007,7:33:00,2.43,0.09,239.95,10,2.448,2.456,3.482,Week1,Day1
455,1/1/2007,7:34:00,2.476,0.138,239.88,10.2,2.374,2.444,3.5,Week1,Day1
456,1/1/2007,7:35:00,2.502,0.21,239.59,10.4,2.38,2.45,3.48,Week1,Day1
457,1/1/2007,7:36:00,2.508,0.212,239.99,10.4,2.452,2.46,3.498,Week1,Day1
458,1/1/2007,7:37:00,2.468,0.15,240.1,10.2,2.454,2.468,3.504,Week1,Day1
459,1/1/2007,7:38:00,2.44,0.11,240.01,10,2.448,2.464,3.5,Week1,Day1
460,1/1/2007,7:39:00,2.442,0.11,240.07,10,2.45,2.464,3.484,Week1,Day1
461,1/1/2007,7:40:00,2.45,0.112,240.53,10.2,2.448,2.456,3.474,Week1,Day1
462,1/1/2007,7:41:00,2.458,0.114,240.88,10.2,2.45,2.44,3.482,Week1,Day1
463,1/1/2007,7:42:00,2.468,0.116,241.44,10.2,2.456,2.448,3.478,Week1,Day1
464,1/1/2007,7:43:00,2.444,0.11,240.25,10.2,2.444,2.46,2.916,Week1,Day1
465,1/1/2007,7:44:00,2.444,0.11,240.27,10.2,2.438,3.504,2.498,Week1,Day1
466,1/1/2007,7:45:00,2.442,0.11,240.07,10,2.372,3.502,2.51,Week1,Day1
467,1/1/2007,7:46:00,2.448,0.112,240.51,10.2,2.366,3.498,2.506,Week1,Day1
468,1/1/2007,7:47:00,2.438,0.11,240.04,10,2.362,3.406,2.482,Week1,Day1
469,1/1/2007,7:48:00,2.432,0.108,239.66,10,2.364,3.398,2.5,Week1,Day1
470,1/1/2007,7:49:00,2.448,0.112,240.62,10.2,2.376,3.38,2.484,Week1,Day1
471,1/1/2007,7:50:00,2.446,0.112,240.52,10,2.394,3.39,2.47,Week1,Day1
472,1/1/2007,7:51:00,2.45,0.114,240.9,10.2,2.392,3.406,2.442,Week1,Day1
473,1/1/2007,7:52:00,2.53,0.2,240.8,10.4,2.398,3.442,2.6,Week1,Day1
474,1/1/2007,7:53:00,2.554,0.246,240.74,10.6,2.4,3.444,2.746,Week1,Day1
475,1/1/2007,7:54:00,2.536,0.242,240.06,10.6,2.388,3.504,2.314,Week1,Day1
476,1/1/2007,7:55:00,2.538,0.244,240.24,10.6,2.4,3.506,2.28,Week1,Day1
477,1/1/2007,7:56:00,2.536,0.242,240.23,10.6,2.422,3.5,2.284,Week1,Day1
478,1/1/2007,7:57:00,2.534,0.244,240.3,10.6,2.49,3.498,2.29,Week1,Day1
479,1/1/2007,7:58:00,2.522,0.24,239.74,10.4,2.476,3.512,2.376,Week1,Day1
480,1/1/2007,7:59:00,2.526,0.242,240.02,10.4,2.48,3.514,2.42,Week1,Day1
481,1/1/2007,8:00:00,2.532,0.244,240.44,10.4,2.478,3.51,2.414,Week1,Day1
482,1/1/2007,8:01:00,2.528,0.242,240.27,10.4,2.488,3.522,2.416,Week1,Day1
483,1/1/2007,8:02:00,2.51,0.204,240.6,10.4,2.484,3.506,2.394,Week1,Day1
484,1/1/2007,8:03:00,2.474,0.126,241.13,10.2,2.492,3.434,2.472,Week1,Day1
485,1/1/2007,8:04:00,2.462,0.122,240.56,10.2,2.494,3.44,2.614,Week1,Day1
486,1/1/2007,8:05:00,2.46,0.122,240.45,10.2,2.484,3.442,2.616,Week1,Day1
487,1/1/2007,8:06:00,2.448,0.1,240.67,10.2,2.472,3.458,2.64,Week1,Day1
488,1/1/2007,8:07:00,2.374,0,240.69,9.8,2.466,3.456,2.634,Week1,Day1
489,1/1/2007,8:08:00,2.38,0,241.02,9.8,2.47,3.452,2.63,Week1,Day1
490,1/1/2007,8:09:00,2.452,0.08,240.55,10.2,2.476,3.458,2.644,Week1,Day1
491,1/1/2007,8:10:00,2.454,0.096,241.04,10.2,2.482,3.5,2.648,Week1,Day1
492,1/1/2007,8:11:00,2.448,0.094,240.7,10,2.436,3.538,2.636,Week1,Day1
493,1/1/2007,8:12:00,2.45,0.094,240.82,10,2.392,3.54,2.616,Week1,Day1
494,1/1/2007,8:13:00,2.448,0.094,240.7,10,2.388,3.526,2.542,Week1,Day1
495,1/1/2007,8:14:00,2.45,0.096,240.89,10,2.388,3.542,2.542,Week1,Day1
496,1/1/2007,8:15:00,2.456,0.098,241.33,10.2,2.394,3.558,2.546,Week1,Day1
497,1/1/2007,8:16:00,2.444,0.094,240.72,10,2.472,3.542,2.55,Week1,Day1
498,1/1/2007,8:17:00,2.438,0.094,240.49,10,2.474,3.528,2.538,Week1,Day1
499,1/1/2007,8:18:00,2.372,0,240.59,9.8,2.47,3.512,2.54,Week1,Day1
500,1/1/2007,8:19:00,2.366,0,240.27,9.8,2.454,3.502,2.536,Week1,Day1
501,1/1/2007,8:20:00,2.362,0,240.05,9.8,2.458,3.49,2.544,Week1,Day1
502,1/1/2007,8:21:00,2.364,0,240.17,9.8,2.458,3.486,2.598,Week1,Day1
503,1/1/2007,8:22:00,2.376,0,240.78,9.8,2.45,3.468,2.612,Week1,Day1
504,1/1/2007,8:23:00,2.394,0,241.75,9.8,2.454,3.482,2.614,Week1,Day1
505,1/1/2007,8:24:00,2.392,0,241.7,9.8,2.454,3.5,2.602,Week1,Day1
506,1/1/2007,8:25:00,2.398,0,241.97,9.8,2.394,3.48,2.6,Week1,Day1
507,1/1/2007,8:26:00,2.4,0,242.13,9.8,2.394,3.498,2.592,Week1,Day1
508,1/1/2007,8:27:00,2.388,0,241.51,9.8,2.384,3.504,2.602,Week1,Day1
509,1/1/2007,8:28:00,2.4,0,242.08,9.8,2.37,3.5,2.6,Week1,Day1
510,1/1/2007,8:29:00,2.422,0,242.19,10,2.368,3.484,2.602,Week1,Day1
511,1/1/2007,8:30:00,2.49,0.126,241.12,10.2,2.362,3.474,2.512,Week1,Day1
512,1/1/2007,8:31:00,2.476,0.124,240.55,10.2,2.364,3.482,2.512,Week1,Day1
513,1/1/2007,8:32:00,2.48,0.124,240.84,10.2,2.362,3.478,2.498,Week1,Day1
514,1/1/2007,8:33:00,2.478,0.124,240.83,10.2,2.364,2.916,2.508,Week1,Day1
515,1/1/2007,8:34:00,2.488,0.128,241.44,10.2,2.388,2.498,2.522,Week1,Day1
516,1/1/2007,8:35:00,2.484,0.128,241.35,10.2,2.456,2.51,2.51,Week1,Day1
517,1/1/2007,8:36:00,2.492,0.13,241.8,10.2,2.444,2.506,2.594,Week1,Day1
518,1/1/2007,8:37:00,2.494,0.13,242,10.2,2.45,2.482,2.608,Week1,Day1
519,1/1/2007,8:38:00,2.484,0.128,241.53,10.2,2.46,2.5,2.602,Week1,Day1
520,1/1/2007,8:39:00,2.472,0.126,240.96,10.2,2.468,2.484,2.596,Week1,Day1
521,1/1/2007,8:40:00,2.466,0.124,240.7,10.2,2.464,2.47,2.602,Week1,Day1
522,1/1/2007,8:41:00,2.47,0.126,240.89,10.2,2.464,2.442,2.596,Week1,Day1
523,1/1/2007,8:42:00,2.476,0.126,241.25,10.2,2.456,2.6,2.594,Week1,Day1
524,1/1/2007,8:43:00,2.482,0.128,241.53,10.2,2.44,2.746,2.614,Week1,Day1
525,1/1/2007,8:44:00,2.436,0.062,241.55,10,2.448,2.314,2.618,Week1,Day1
526,1/1/2007,8:45:00,2.392,0,241.62,9.8,2.46,2.28,2.618,Week1,Day1
527,1/1/2007,8:46:00,2.388,0,241.42,9.8,3.504,2.284,2.62,Week1,Day1
528,1/1/2007,8:47:00,2.388,0,241.42,9.8,3.502,2.29,2.624,Week1,Day1
529,1/1/2007,8:48:00,2.394,0,241.75,9.8,3.498,2.376,2.636,Week1,Day1
530,1/1/2007,8:49:00,2.472,0.078,241.91,10.2,3.406,2.42,2.624,Week1,Day1
531,1/1/2007,8:50:00,2.474,0.102,242.13,10.2,3.398,2.414,2.6,Week1,Day1
532,1/1/2007,8:51:00,2.47,0.1,241.87,10.2,3.38,2.416,2.518,Week1,Day1
533,1/1/2007,8:52:00,2.454,0.096,241.06,10.2,3.39,2.394,2.532,Week1,Day1
534,1/1/2007,8:53:00,2.458,0.098,241.24,10.2,3.406,2.472,2.536,Week1,Day1
535,1/1/2007,8:54:00,2.458,0.098,241.27,10.2,3.442,2.614,2.54,Week1,Day1
536,1/1/2007,8:55:00,2.45,0.096,240.93,10,3.444,2.616,2.542,Week1,Day1
537,1/1/2007,8:56:00,2.454,0.098,241.19,10,3.504,2.64,2.526,Week1,Day1
538,1/1/2007,8:57:00,2.454,0.086,241.41,10,3.506,2.634,2.52,Week1,Day1
539,1/1/2007,8:58:00,2.394,0,241.38,9.8,3.5,2.63,2.52,Week1,Day1
540,1/1/2007,8:59:00,2.394,0,241.39,9.8,3.498,2.644,2.532,Week1,Day1
541,1/1/2007,9:00:00,2.384,0,240.98,9.8,3.512,2.648,2.564,Week1,Day1
542,1/1/2007,9:01:00,2.37,0,240.47,9.8,3.514,2.636,2.596,Week1,Day1
543,1/1/2007,9:02:00,2.368,0,240.37,9.8,3.51,2.616,2.604,Week1,Day1
544,1/1/2007,9:03:00,2.362,0,240.04,9.8,3.522,2.542,2.594,Week1,Day1
545,1/1/2007,9:04:00,2.364,0,240.15,9.8,3.506,2.542,2.59,Week1,Day1
546,1/1/2007,9:05:00,2.362,0,240.06,9.8,3.434,2.546,2.602,Week1,Day1
547,1/1/2007,9:06:00,2.364,0,240.22,9.8,3.44,2.55,2.608,Week1,Day1
548,1/1/2007,9:07:00,2.388,0,239.76,9.8,3.442,2.538,2.612,Week1,Day1
549,1/1/2007,9:08:00,2.456,0.118,239.23,10.2,3.458,2.54,2.598,Week1,Day1
550,1/1/2007,9:09:00,2.444,0.116,238.8,10.2,3.456,2.536,2.544,Week1,Day1
551,1/1/2007,9:10:00,2.45,0.118,239.3,10.2,3.452,2.544,2.524,Week1,Day1
552,1/1/2007,9:11:00,2.46,0.122,239.93,10.2,3.458,2.598,2.522,Week1,Day1
553,1/1/2007,9:12:00,2.468,0.122,239.98,10.2,3.5,2.612,2.534,Week1,Day1
554,1/1/2007,9:13:00,2.464,0.122,239.95,10.2,3.538,2.614,2.528,Week1,Day1
555,1/1/2007,9:14:00,2.464,0.122,240,10.2,3.54,2.602,2.608,Week1,Day1
556,1/1/2007,9:15:00,2.456,0.122,239.72,10.2,3.526,2.6,2.624,Week1,Day1
557,1/1/2007,9:16:00,2.44,0.118,238.89,10.2,3.542,2.592,2.616,Week1,Day1
